Time,CH1,CH2,CH3,CH4,Wavelength,delta_lambda_pm
505.394762,1,0,0,0,1523.70191,-522.380000000112
505.59476,1,0,0,0,1523.69852,-525.7700000001932
505.794757,1,0,0,0,1523.70003,-524.2600000001403
505.994756,1,0,0,0,1523.70021,-524.08000000014
506.194753,1,0,0,0,1523.70003,-524.2600000001403
506.394751,1,0,0,0,1523.70191,-522.380000000112
506.594749,1,0,0,0,1523.69833,-525.9600000001683
506.794747,1,0,0,0,1523.7004,-523.890000000165
506.994745,1,0,0,0,1523.70021,-524.08000000014
507.194743,1,0,0,0,1523.70021,-524.08000000014
507.394741,1,0,0,0,1523.69983,-524.4600000000901
507.594739,1,0,0,0,1523.69814,-526.1500000001433
507.794737,1,0,0,0,1523.70002,-524.270000000115
507.994735,1,0,0,0,1523.70021,-524.08000000014
508.194733,1,0,0,0,1523.70002,-524.270000000115
508.394731,1,0,0,0,1523.7004,-523.890000000165
508.594729,1,0,0,0,1523.69852,-525.7700000001932
508.794726,1,0,0,0,1523.70003,-524.2600000001403
508.994724,1,0,0,0,1523.70003,-524.2600000001403
509.194722,1,0,0,0,1523.70021,-524.08000000014
509.39472,1,0,0,0,1523.70003,-524.2600000001403
509.594718,1,0,0,0,1523.69663,-527.6600000001963
509.794716,1,0,0,0,1523.70021,-524.08000000014
509.994714,1,0,0,0,1523.69833,-525.9600000001683
510.194712,1,0,0,0,1523.70003,-524.2600000001403
510.39471,1,0,0,0,1523.70173,-522.5600000001123
510.594708,1,0,0,0,1523.6819,-542.3900000000685
510.794706,1,0,0,0,1523.70758,-516.7100000001028
510.994704,1,0,0,0,1523.73136,-492.9300000001149
511.194702,1,0,0,0,1523.73684,-487.45000000008076
511.394699,1,0,0,0,1523.77346,-450.83000000022366
