Time,CH1,CH2,CH3,CH4,Wavelength,delta_lambda_pm
97.198982,1,0,0,0,1523.66348,-1.8999999999778083
97.39898,1,0,0,0,1523.66178,-3.6000000000058208
97.598978,1,0,0,0,1523.66556,0.18000000000029104
97.798976,1,0,0,0,1523.66556,0.18000000000029104
97.998974,1,0,0,0,1523.66556,0.18000000000029104
98.198972,1,0,0,0,1523.66537,-0.009999999974752427
98.39897,1,0,0,0,1523.66367,-1.7100000000027649
98.598968,1,0,0,0,1523.66726,1.8800000000283035
98.798966,1,0,0,0,1523.66537,-0.009999999974752427
98.998964,1,0,0,0,1523.66367,-1.7100000000027649
99.198961,1,0,0,0,1523.66367,-1.7100000000027649
99.398959,1,0,0,0,1523.66726,1.8800000000283035
99.598957,1,0,0,0,1523.66726,1.8800000000283035
99.798955,1,0,0,0,1523.66556,0.18000000000029104
99.998953,1,0,0,0,1523.66556,0.18000000000029104
100.198951,1,0,0,0,1523.66556,0.18000000000029104
100.398949,1,0,0,0,1523.66556,0.18000000000029104
100.598947,1,0,0,0,1523.66556,0.18000000000029104
100.798945,1,0,0,0,1523.66725,1.870000000053551
100.998943,1,0,0,0,1523.66556,0.18000000000029104
101.198941,1,0,0,0,1523.66537,-0.009999999974752427
101.398938,1,0,0,0,1523.66367,-1.7100000000027649
101.598936,1,0,0,0,1523.66556,0.18000000000029104
101.798934,1,0,0,0,1523.66556,0.18000000000029104
101.998932,1,0,0,0,1523.66726,1.8800000000283035
102.19893,1,0,0,0,1523.66726,1.8800000000283035
102.398928,1,0,0,0,1523.66367,-1.7100000000027649
102.598926,1,0,0,0,1523.66556,0.18000000000029104
102.798924,1,0,0,0,1523.66537,-0.009999999974752427
102.998922,1,0,0,0,1523.66726,1.8800000000283035
103.19892,1,0,0,0,1523.66556,0.18000000000029104
103.398917,1,0,0,0,1523.66726,1.8800000000283035
103.598916,1,0,0,0,1523.66726,1.8800000000283035
103.798913,1,0,0,0,1523.66537,-0.009999999974752427
103.998911,1,0,0,0,1523.66537,-0.009999999974752427
104.198909,1,0,0,0,1523.66556,0.18000000000029104
104.398907,1,0,0,0,1523.66726,1.8800000000283035
104.598905,1,0,0,0,1523.66537,-0.009999999974752427
104.798903,1,0,0,0,1523.66556,0.18000000000029104
104.998901,1,0,0,0,1523.66726,1.8800000000283035
105.198899,1,0,0,0,1523.66537,-0.009999999974752427
105.398897,1,0,0,0,1523.66744,2.0600000000285945
105.598895,1,0,0,0,1523.66726,1.8800000000283035
105.798892,1,0,0,0,1523.66726,1.8800000000283035
105.99889,1,0,0,0,1523.66726,1.8800000000283035
106.198888,1,0,0,0,1523.66556,0.18000000000029104
106.398886,1,0,0,0,1523.66726,1.8800000000283035
106.598884,1,0,0,0,1523.66537,-0.009999999974752427
106.798882,1,0,0,0,1523.66726,1.8800000000283035
106.99888,1,0,0,0,1523.66556,0.18000000000029104
107.198878,1,0,0,0,1523.66556,0.18000000000029104
107.398876,1,0,0,0,1523.66726,1.8800000000283035
107.598874,1,0,0,0,1523.66896,3.580000000056316
107.798872,1,0,0,0,1523.66726,1.8800000000283035
107.99887,1,0,0,0,1523.66556,0.18000000000029104
108.198867,1,0,0,0,1523.66538,0.0
108.398865,1,0,0,0,1523.66726,1.8800000000283035
108.598863,1,0,0,0,1523.66538,0.0
108.798861,1,0,0,0,1523.66556,0.18000000000029104
108.998859,1,0,0,0,1523.66726,1.8800000000283035
109.198857,1,0,0,0,1523.66727,1.890000000003056
109.398855,1,0,0,0,1523.66538,0.0
109.598853,1,0,0,0,1523.66349,-1.890000000003056
109.798851,1,0,0,0,1523.66727,1.890000000003056
109.998848,1,0,0,0,1523.66727,1.890000000003056
110.198847,1,0,0,0,1523.66538,0.0
110.398844,1,0,0,0,1523.66727,1.890000000003056
110.598842,1,0,0,0,1523.66538,0.0
110.79884,1,0,0,0,1523.66349,-1.890000000003056
110.998838,1,0,0,0,1523.66746,2.0799999999780994
111.198836,1,0,0,0,1523.66746,2.0799999999780994
111.398834,1,0,0,0,1523.66727,1.890000000003056
111.598832,1,0,0,0,1523.66727,1.890000000003056
111.79883,1,0,0,0,1523.66727,1.890000000003056
111.998828,1,0,0,0,1523.66727,1.890000000003056
112.198826,1,0,0,0,1523.66727,1.890000000003056
112.398823,1,0,0,0,1523.66727,1.890000000003056
112.598821,1,0,0,0,1523.66708,1.7000000000280124
112.798819,1,0,0,0,1523.66557,0.18999999997504347
112.998817,1,0,0,0,1523.66727,1.890000000003056
113.198815,1,0,0,0,1523.66558,0.20000000017716957
113.398813,1,0,0,0,1523.66727,1.890000000003056
113.598811,1,0,0,0,1523.66369,-1.6899999998258863
113.798809,1,0,0,0,1523.66558,0.20000000017716957
113.998807,1,0,0,0,1523.66727,1.890000000003056
114.198805,1,0,0,0,1523.66727,1.890000000003056
114.398803,1,0,0,0,1523.66916,3.780000000006112
114.5988,1,0,0,0,1523.66727,1.890000000003056
114.798798,1,0,0,0,1523.66727,1.890000000003056
114.998796,1,0,0,0,1523.66727,1.890000000003056
115.198794,1,0,0,0,1523.66746,2.0799999999780994
115.398792,1,0,0,0,1523.66916,3.780000000006112
115.59879,1,0,0,0,1523.66897,3.5900000000310683
115.798788,1,0,0,0,1523.66897,3.5900000000310683
115.998786,1,0,0,0,1523.67086,5.480000000034124
116.198784,1,0,0,0,1523.66727,1.890000000003056
116.398782,1,0,0,0,1523.66746,2.0799999999780994
116.598779,1,0,0,0,1523.66917,3.7899999999808642
116.798777,1,0,0,0,1523.66917,3.7899999999808642
116.998775,1,0,0,0,1523.66917,3.7899999999808642
117.198773,1,0,0,0,1523.66897,3.5900000000310683
117.398771,1,0,0,0,1523.66917,3.7899999999808642
117.598769,1,0,0,0,1523.66898,3.6000000000058208
117.798767,1,0,0,0,1523.66917,3.7899999999808642
117.998765,1,0,0,0,1523.66917,3.7899999999808642
118.198763,1,0,0,0,1523.66917,3.7899999999808642
118.398761,1,0,0,0,1523.66728,1.8999999999778083
118.598759,1,0,0,0,1523.66728,1.8999999999778083
118.798757,1,0,0,0,1523.67105,5.670000000009168
118.998755,1,0,0,0,1523.66917,3.7899999999808642
119.198752,1,0,0,0,1523.66728,1.8999999999778083
119.39875,1,0,0,0,1523.66897,3.5900000000310683
119.598748,1,0,0,0,1523.66917,3.7899999999808642
119.798746,1,0,0,0,1523.66897,3.5900000000310683
119.998744,1,0,0,0,1523.66917,3.7899999999808642
120.198742,1,0,0,0,1523.66728,1.8999999999778083
120.39874,1,0,0,0,1523.67086,5.480000000034124
120.598738,1,0,0,0,1523.66898,3.6000000000058208
120.798736,1,0,0,0,1523.67105,5.670000000009168
120.998734,1,0,0,0,1523.66917,3.7899999999808642
121.198731,1,0,0,0,1523.66728,1.8999999999778083
121.398729,1,0,0,0,1523.67087,5.490000000008877
121.598727,1,0,0,0,1523.67087,5.490000000008877
121.798725,1,0,0,0,1523.66728,1.8999999999778083
121.998723,1,0,0,0,1523.66917,3.7899999999808642
122.198721,1,0,0,0,1523.66917,3.7899999999808642
122.398719,1,0,0,0,1523.66728,1.8999999999778083
122.598717,1,0,0,0,1523.66728,1.8999999999778083
122.798715,1,0,0,0,1523.66728,1.8999999999778083
122.998713,1,0,0,0,1523.66917,3.7899999999808642
123.19871,1,0,0,0,1523.67086,5.480000000034124
123.398709,1,0,0,0,1523.66746,2.0799999999780994
123.598706,1,0,0,0,1523.66728,1.8999999999778083
123.798704,1,0,0,0,1523.66728,1.8999999999778083
123.998702,1,0,0,0,1523.66917,3.7899999999808642
124.1987,1,0,0,0,1523.66558,0.20000000017716957
124.398698,1,0,0,0,1523.67105,5.670000000009168
124.598696,1,0,0,0,1523.66747,2.0900000001802255
124.798694,1,0,0,0,1523.66728,1.8999999999778083
124.998692,1,0,0,0,1523.66728,1.8999999999778083
125.19869,1,0,0,0,1523.66917,3.7899999999808642
125.398688,1,0,0,0,1523.66728,1.8999999999778083
125.598686,1,0,0,0,1523.66898,3.6000000000058208
125.798683,1,0,0,0,1523.66728,1.8999999999778083
125.998681,1,0,0,0,1523.66917,3.7899999999808642
126.198679,1,0,0,0,1523.66898,3.6000000000058208
126.398677,1,0,0,0,1523.66917,3.7899999999808642
126.598675,1,0,0,0,1523.66917,3.7899999999808642
126.798673,1,0,0,0,1523.67087,5.490000000008877
126.998671,1,0,0,0,1523.66917,3.7899999999808642
127.198669,1,0,0,0,1523.67087,5.490000000008877
127.398667,1,0,0,0,1523.66917,3.7899999999808642
127.598665,1,0,0,0,1523.66728,1.8999999999778083
127.798662,1,0,0,0,1523.66898,3.6000000000058208
127.99866,1,0,0,0,1523.67106,5.67999999998392
128.198658,1,0,0,0,1523.67087,5.490000000008877
128.398656,1,0,0,0,1523.66917,3.7899999999808642
128.598654,1,0,0,0,1523.67087,5.490000000008877
128.798652,1,0,0,0,1523.66917,3.7899999999808642
128.99865,1,0,0,0,1523.67087,5.490000000008877
129.198648,1,0,0,0,1523.67106,5.67999999998392
129.398646,1,0,0,0,1523.67087,5.490000000008877
129.598644,1,0,0,0,1523.66918,3.8000000001829903
129.798641,1,0,0,0,1523.67106,5.67999999998392
129.998639,1,0,0,0,1523.67276,7.380000000011933
130.198637,1,0,0,0,1523.67106,5.67999999998392
130.398635,1,0,0,0,1523.66899,3.609999999980573
130.598633,1,0,0,0,1523.66918,3.8000000001829903
130.798631,1,0,0,0,1523.67106,5.67999999998392
130.998629,1,0,0,0,1523.67106,5.67999999998392
131.198627,1,0,0,0,1523.67276,7.380000000011933
131.398625,1,0,0,0,1523.67107,5.690000000186046
131.598623,1,0,0,0,1523.67088,5.499999999983629
131.798621,1,0,0,0,1523.67088,5.499999999983629
131.998619,1,0,0,0,1523.67107,5.690000000186046
132.198617,1,0,0,0,1523.67107,5.690000000186046
132.398614,1,0,0,0,1523.67276,7.380000000011933
132.598612,1,0,0,0,1523.67276,7.380000000011933
132.79861,1,0,0,0,1523.67276,7.380000000011933
132.998608,1,0,0,0,1523.67277,7.389999999986685
133.198606,1,0,0,0,1523.67277,7.389999999986685
133.398604,1,0,0,0,1523.67277,7.389999999986685
133.598602,1,0,0,0,1523.67277,7.389999999986685
133.7986,1,0,0,0,1523.67277,7.389999999986685
133.998598,1,0,0,0,1523.67277,7.389999999986685
134.198596,1,0,0,0,1523.67107,5.690000000186046
134.398593,1,0,0,0,1523.67277,7.389999999986685
134.598591,1,0,0,0,1523.67107,5.690000000186046
134.798589,1,0,0,0,1523.67107,5.690000000186046
134.998587,1,0,0,0,1523.67088,5.499999999983629
135.198585,1,0,0,0,1523.67277,7.389999999986685
135.398583,1,0,0,0,1523.67277,7.389999999986685
135.598581,1,0,0,0,1523.67107,5.690000000186046
135.798579,1,0,0,0,1523.67277,7.389999999986685
135.998577,1,0,0,0,1523.67277,7.389999999986685
136.198575,1,0,0,0,1523.67277,7.389999999986685
136.398572,1,0,0,0,1523.67654,11.160000000018044
136.59857,1,0,0,0,1523.67107,5.690000000186046
136.798568,1,0,0,0,1523.67107,5.690000000186046
136.998566,1,0,0,0,1523.67277,7.389999999986685
137.198564,1,0,0,0,1523.67277,7.389999999986685
137.398562,1,0,0,0,1523.67277,7.389999999986685
137.59856,1,0,0,0,1523.67277,7.389999999986685
137.798558,1,0,0,0,1523.67107,5.690000000186046
137.998556,1,0,0,0,1523.67089,5.510000000185755
138.198554,1,0,0,0,1523.67089,5.510000000185755
138.398552,1,0,0,0,1523.67107,5.690000000186046
138.59855,1,0,0,0,1523.67108,5.700000000160799
138.798548,1,0,0,0,1523.66919,3.8100000001577428
138.998545,1,0,0,0,1523.67466,9.279999999989741
139.198543,1,0,0,0,1523.67466,9.279999999989741
139.398541,1,0,0,0,1523.67278,7.400000000188811
139.598539,1,0,0,0,1523.67108,5.700000000160799
139.798537,1,0,0,0,1523.67108,5.700000000160799
139.998535,1,0,0,0,1523.67467,9.290000000191867
140.198533,1,0,0,0,1523.67278,7.400000000188811
140.398531,1,0,0,0,1523.67278,7.400000000188811
140.598529,1,0,0,0,1523.67108,5.700000000160799
140.798527,1,0,0,0,1523.67278,7.400000000188811
140.998524,1,0,0,0,1523.67278,7.400000000188811
141.198523,1,0,0,0,1523.67278,7.400000000188811
141.39852,1,0,0,0,1523.67108,5.700000000160799
141.598518,1,0,0,0,1523.67467,9.290000000191867
141.798516,1,0,0,0,1523.67278,7.400000000188811
141.998514,1,0,0,0,1523.67656,11.180000000194923
142.198512,1,0,0,0,1523.67278,7.400000000188811
142.39851,1,0,0,0,1523.67278,7.400000000188811
142.598508,1,0,0,0,1523.67278,7.400000000188811
142.798506,1,0,0,0,1523.67278,7.400000000188811
142.998503,1,0,0,0,1523.67467,9.290000000191867
143.198501,1,0,0,0,1523.67278,7.400000000188811
143.398499,1,0,0,0,1523.67278,7.400000000188811
143.598497,1,0,0,0,1523.67467,9.290000000191867
143.798495,1,0,0,0,1523.67467,9.290000000191867
143.998493,1,0,0,0,1523.67467,9.290000000191867
144.198491,1,0,0,0,1523.67637,10.989999999992506
144.398489,1,0,0,0,1523.67448,9.09999999998945
144.598487,1,0,0,0,1523.67467,9.290000000191867
144.798485,1,0,0,0,1523.67486,9.48000000016691
144.998483,1,0,0,0,1523.67278,7.400000000188811
145.19848,1,0,0,0,1523.67486,9.48000000016691
145.398478,1,0,0,0,1523.67486,9.48000000016691
145.598476,1,0,0,0,1523.67278,7.400000000188811
145.798474,1,0,0,0,1523.67637,10.989999999992506
145.998472,1,0,0,0,1523.67467,9.290000000191867
146.19847,1,0,0,0,1523.67637,10.989999999992506
146.398468,1,0,0,0,1523.67637,10.989999999992506
146.598466,1,0,0,0,1523.67826,12.879999999995562
146.798464,1,0,0,0,1523.67486,9.48000000016691
146.998461,1,0,0,0,1523.67656,11.180000000194923
147.198459,1,0,0,0,1523.67467,9.290000000191867
147.398458,1,0,0,0,1523.67486,9.48000000016691
147.598455,1,0,0,0,1523.67467,9.290000000191867
147.798453,1,0,0,0,1523.67467,9.290000000191867
147.998453,1,0,0,0,1523.67467,9.290000000191867
148.198449,1,0,0,0,1523.67486,9.48000000016691
148.398447,1,0,0,0,1523.67637,10.989999999992506
148.598445,1,0,0,0,1523.67637,10.989999999992506
148.798443,1,0,0,0,1523.67468,9.30000000016662
148.998441,1,0,0,0,1523.67656,11.180000000194923
149.198439,1,0,0,0,1523.67468,9.30000000016662
149.398437,1,0,0,0,1523.67486,9.48000000016691
149.598435,1,0,0,0,1523.67468,9.30000000016662
149.798432,1,0,0,0,1523.67656,11.180000000194923
149.99843,1,0,0,0,1523.67468,9.30000000016662
150.198428,1,0,0,0,1523.67468,9.30000000016662
150.398426,1,0,0,0,1523.67637,10.989999999992506
150.598424,1,0,0,0,1523.67637,10.989999999992506
150.798422,1,0,0,0,1523.67637,10.989999999992506
150.99842,1,0,0,0,1523.67468,9.30000000016662
151.198418,1,0,0,0,1523.67826,12.879999999995562
151.398416,1,0,0,0,1523.67468,9.30000000016662
151.598414,1,0,0,0,1523.67468,9.30000000016662
151.798411,1,0,0,0,1523.67279,7.4100000001635635
151.99841,1,0,0,0,1523.67657,11.190000000169675
152.198407,1,0,0,0,1523.67638,11.000000000194632
152.398405,1,0,0,0,1523.67468,9.30000000016662
152.598403,1,0,0,0,1523.67827,12.890000000197688
152.798401,1,0,0,0,1523.67827,12.890000000197688
152.998399,1,0,0,0,1523.67468,9.30000000016662
153.198397,1,0,0,0,1523.67487,9.490000000141663
153.398395,1,0,0,0,1523.67468,9.30000000016662
153.598393,1,0,0,0,1523.67487,9.490000000141663
153.798391,1,0,0,0,1523.67468,9.30000000016662
153.998388,1,0,0,0,1523.67468,9.30000000016662
154.198386,1,0,0,0,1523.67468,9.30000000016662
154.398384,1,0,0,0,1523.67638,11.000000000194632
154.598382,1,0,0,0,1523.67468,9.30000000016662
154.79838,1,0,0,0,1523.67468,9.30000000016662
154.998378,1,0,0,0,1523.67468,9.30000000016662
155.198376,1,0,0,0,1523.67638,11.000000000194632
155.398374,1,0,0,0,1523.67638,11.000000000194632
155.598372,1,0,0,0,1523.67468,9.30000000016662
155.79837,1,0,0,0,1523.67279,7.4100000001635635
155.998368,1,0,0,0,1523.67468,9.30000000016662
156.198365,1,0,0,0,1523.67638,11.000000000194632
156.398364,1,0,0,0,1523.67468,9.30000000016662
156.598361,1,0,0,0,1523.67827,12.890000000197688
156.798359,1,0,0,0,1523.67657,11.190000000169675
156.998357,1,0,0,0,1523.67638,11.000000000194632
157.198355,1,0,0,0,1523.67638,11.000000000194632
157.398353,1,0,0,0,1523.67657,11.190000000169675
157.598351,1,0,0,0,1523.67657,11.190000000169675
157.798349,1,0,0,0,1523.67638,11.000000000194632
157.998347,1,0,0,0,1523.67638,11.000000000194632
158.198344,1,0,0,0,1523.67657,11.190000000169675
158.398342,1,0,0,0,1523.67487,9.490000000141663
158.59834,1,0,0,0,1523.67469,9.310000000141372
158.798338,1,0,0,0,1523.67469,9.310000000141372
158.998336,1,0,0,0,1523.67657,11.190000000169675
159.198334,1,0,0,0,1523.67658,11.200000000144428
159.398332,1,0,0,0,1523.67827,12.890000000197688
159.59833,1,0,0,0,1523.67658,11.200000000144428
159.798328,1,0,0,0,1523.67658,11.200000000144428
159.998326,1,0,0,0,1523.67639,11.010000000169384
160.198324,1,0,0,0,1523.67658,11.200000000144428
160.398322,1,0,0,0,1523.67827,12.890000000197688
160.59832,1,0,0,0,1523.67658,11.200000000144428
160.798318,1,0,0,0,1523.67639,11.010000000169384
160.998315,1,0,0,0,1523.67658,11.200000000144428
161.198313,1,0,0,0,1523.67658,11.200000000144428
161.398311,1,0,0,0,1523.67828,12.90000000017244
161.598309,1,0,0,0,1523.67828,12.90000000017244
161.798307,1,0,0,0,1523.67828,12.90000000017244
161.998305,1,0,0,0,1523.67828,12.90000000017244
162.198303,1,0,0,0,1523.67639,11.010000000169384
162.398301,1,0,0,0,1523.68017,14.790000000175496
162.598299,1,0,0,0,1523.67658,11.200000000144428
162.798296,1,0,0,0,1523.67828,12.90000000017244
162.998295,1,0,0,0,1523.67828,12.90000000017244
163.198292,1,0,0,0,1523.67828,12.90000000017244
163.39829,1,0,0,0,1523.67828,12.90000000017244
163.598288,1,0,0,0,1523.67847,13.090000000147484
163.798286,1,0,0,0,1523.67828,12.90000000017244
163.998284,1,0,0,0,1523.67828,12.90000000017244
164.198282,1,0,0,0,1523.68017,14.790000000175496
164.39828,1,0,0,0,1523.67658,11.200000000144428
164.598278,1,0,0,0,1523.67847,13.090000000147484
164.798276,1,0,0,0,1523.67828,12.90000000017244
164.998274,1,0,0,0,1523.67828,12.90000000017244
165.198271,1,0,0,0,1523.67998,14.599999999973079
165.398269,1,0,0,0,1523.67828,12.90000000017244
165.598267,1,0,0,0,1523.67847,13.090000000147484
165.798265,1,0,0,0,1523.67828,12.90000000017244
165.998263,1,0,0,0,1523.68017,14.790000000175496
166.198261,1,0,0,0,1523.68017,14.790000000175496
166.398259,1,0,0,0,1523.67828,12.90000000017244
166.598257,1,0,0,0,1523.67828,12.90000000017244
166.798255,1,0,0,0,1523.67658,11.200000000144428
166.998253,1,0,0,0,1523.68017,14.790000000175496
167.198251,1,0,0,0,1523.68017,14.790000000175496
167.398248,1,0,0,0,1523.67828,12.90000000017244
167.598246,1,0,0,0,1523.67828,12.90000000017244
167.798244,1,0,0,0,1523.68017,14.790000000175496
167.998242,1,0,0,0,1523.68017,14.790000000175496
168.19824,1,0,0,0,1523.68017,14.790000000175496
168.398238,1,0,0,0,1523.68187,16.489999999976135
168.598236,1,0,0,0,1523.67639,11.010000000169384
168.798234,1,0,0,0,1523.67847,13.090000000147484
168.998232,1,0,0,0,1523.67998,14.599999999973079
169.19823,1,0,0,0,1523.67828,12.90000000017244
169.398227,1,0,0,0,1523.67847,13.090000000147484
169.598225,1,0,0,0,1523.67639,11.010000000169384
169.798223,1,0,0,0,1523.67658,11.200000000144428
169.998221,1,0,0,0,1523.67828,12.90000000017244
170.198219,1,0,0,0,1523.67658,11.200000000144428
170.398217,1,0,0,0,1523.68017,14.790000000175496
170.598215,1,0,0,0,1523.67658,11.200000000144428
170.798213,1,0,0,0,1523.67828,12.90000000017244
170.998211,1,0,0,0,1523.67828,12.90000000017244
171.198209,1,0,0,0,1523.68017,14.790000000175496
171.398207,1,0,0,0,1523.67828,12.90000000017244
171.598205,1,0,0,0,1523.67828,12.90000000017244
171.798203,1,0,0,0,1523.67658,11.200000000144428
171.9982,1,0,0,0,1523.67828,12.90000000017244
172.198198,1,0,0,0,1523.67658,11.200000000144428
172.398196,1,0,0,0,1523.67828,12.90000000017244
172.598194,1,0,0,0,1523.68017,14.790000000175496
172.798192,1,0,0,0,1523.68017,14.790000000175496
172.99819,1,0,0,0,1523.68017,14.790000000175496
173.198188,1,0,0,0,1523.67828,12.90000000017244
173.398186,1,0,0,0,1523.67866,13.280000000122527
173.598184,1,0,0,0,1523.67828,12.90000000017244
173.798182,1,0,0,0,1523.68017,14.790000000175496
173.998179,1,0,0,0,1523.67828,12.90000000017244
174.198177,1,0,0,0,1523.67828,12.90000000017244
174.398175,1,0,0,0,1523.67847,13.090000000147484
174.598173,1,0,0,0,1523.67847,13.090000000147484
174.798171,1,0,0,0,1523.67998,14.599999999973079
174.998169,1,0,0,0,1523.67828,12.90000000017244
175.198167,1,0,0,0,1523.68017,14.790000000175496
175.398165,1,0,0,0,1523.68017,14.790000000175496
175.598163,1,0,0,0,1523.67828,12.90000000017244
175.798161,1,0,0,0,1523.68036,14.98000000015054
175.998158,1,0,0,0,1523.68017,14.790000000175496
176.198156,1,0,0,0,1523.67828,12.90000000017244
176.398154,1,0,0,0,1523.68017,14.790000000175496
176.598152,1,0,0,0,1523.68017,14.790000000175496
176.79815,1,0,0,0,1523.68036,14.98000000015054
176.998148,1,0,0,0,1523.68017,14.790000000175496
177.198146,1,0,0,0,1523.68017,14.790000000175496
177.398144,1,0,0,0,1523.68017,14.790000000175496
177.598142,1,0,0,0,1523.68017,14.790000000175496
177.79814,1,0,0,0,1523.68036,14.98000000015054
177.998138,1,0,0,0,1523.68376,18.37999999997919
178.198136,1,0,0,0,1523.68017,14.790000000175496
178.398134,1,0,0,0,1523.68017,14.790000000175496
178.598131,1,0,0,0,1523.68206,16.680000000178552
178.798129,1,0,0,0,1523.68376,18.37999999997919
178.998127,1,0,0,0,1523.67828,12.90000000017244
179.198125,1,0,0,0,1523.68036,14.98000000015054
179.398123,1,0,0,0,1523.68376,18.37999999997919
179.598121,1,0,0,0,1523.68036,14.98000000015054
179.798119,1,0,0,0,1523.68017,14.790000000175496
179.998117,1,0,0,0,1523.68395,18.570000000181608
180.198115,1,0,0,0,1523.68206,16.680000000178552
180.398113,1,0,0,0,1523.68206,16.680000000178552
180.598111,1,0,0,0,1523.68017,14.790000000175496
180.798108,1,0,0,0,1523.68376,18.37999999997919
180.998106,1,0,0,0,1523.68206,16.680000000178552
181.198104,1,0,0,0,1523.68206,16.680000000178552
181.398102,1,0,0,0,1523.68036,14.98000000015054
181.5981,1,0,0,0,1523.68206,16.680000000178552
181.798098,1,0,0,0,1523.68206,16.680000000178552
181.998096,1,0,0,0,1523.68206,16.680000000178552
182.198094,1,0,0,0,1523.68206,16.680000000178552
182.398092,1,0,0,0,1523.68395,18.570000000181608
182.598089,1,0,0,0,1523.68395,18.570000000181608
182.798087,1,0,0,0,1523.68187,16.489999999976135
182.998085,1,0,0,0,1523.68188,16.50000000017826
183.198083,1,0,0,0,1523.68546,20.080000000007203
183.398081,1,0,0,0,1523.68376,18.37999999997919
183.598079,1,0,0,0,1523.68206,16.680000000178552
183.798077,1,0,0,0,1523.68206,16.680000000178552
183.998075,1,0,0,0,1523.68188,16.50000000017826
184.198073,1,0,0,0,1523.68206,16.680000000178552
184.398071,1,0,0,0,1523.68395,18.570000000181608
184.598069,1,0,0,0,1523.68188,16.50000000017826
184.798067,1,0,0,0,1523.68358,18.1999999999789
184.998065,1,0,0,0,1523.68188,16.50000000017826
185.198062,1,0,0,0,1523.68207,16.690000000153304
185.39806,1,0,0,0,1523.68018,14.800000000150249
185.598058,1,0,0,0,1523.68037,14.990000000125292
185.798056,1,0,0,0,1523.68207,16.690000000153304
185.998054,1,0,0,0,1523.68207,16.690000000153304
186.198052,1,0,0,0,1523.68188,16.50000000017826
186.39805,1,0,0,0,1523.68206,16.680000000178552
186.598048,1,0,0,0,1523.68188,16.50000000017826
186.798046,1,0,0,0,1523.68395,18.570000000181608
186.998044,1,0,0,0,1523.68395,18.570000000181608
187.198042,1,0,0,0,1523.68207,16.690000000153304
187.398039,1,0,0,0,1523.68207,16.690000000153304
187.598037,1,0,0,0,1523.68207,16.690000000153304
187.798035,1,0,0,0,1523.68207,16.690000000153304
187.998033,1,0,0,0,1523.68018,14.800000000150249
188.198031,1,0,0,0,1523.68376,18.37999999997919
188.398029,1,0,0,0,1523.68207,16.690000000153304
188.598027,1,0,0,0,1523.68188,16.50000000017826
188.798025,1,0,0,0,1523.68207,16.690000000153304
188.998023,1,0,0,0,1523.68188,16.50000000017826
189.198021,1,0,0,0,1523.68207,16.690000000153304
189.398018,1,0,0,0,1523.68377,18.390000000181317
189.598016,1,0,0,0,1523.68207,16.690000000153304
189.798014,1,0,0,0,1523.68358,18.1999999999789
189.998012,1,0,0,0,1523.68207,16.690000000153304
190.19801,1,0,0,0,1523.68377,18.390000000181317
190.398008,1,0,0,0,1523.68377,18.390000000181317
190.598006,1,0,0,0,1523.68358,18.1999999999789
190.798004,1,0,0,0,1523.68207,16.690000000153304
190.998002,1,0,0,0,1523.68207,16.690000000153304
191.198,1,0,0,0,1523.68207,16.690000000153304
191.397998,1,0,0,0,1523.68566,20.280000000184373
191.597996,1,0,0,0,1523.68377,18.390000000181317
191.797993,1,0,0,0,1523.68207,16.690000000153304
191.997991,1,0,0,0,1523.68188,16.50000000017826
192.197989,1,0,0,0,1523.68396,18.58000000015636
192.397987,1,0,0,0,1523.68377,18.390000000181317
192.597985,1,0,0,0,1523.68566,20.280000000184373
192.797983,1,0,0,0,1523.68396,18.58000000015636
192.997981,1,0,0,0,1523.68396,18.58000000015636
193.197979,1,0,0,0,1523.68396,18.58000000015636
193.397977,1,0,0,0,1523.68566,20.280000000184373
193.597975,1,0,0,0,1523.68377,18.390000000181317
193.797972,1,0,0,0,1523.68396,18.58000000015636
193.99797,1,0,0,0,1523.68396,18.58000000015636
194.197968,1,0,0,0,1523.68396,18.58000000015636
194.397966,1,0,0,0,1523.68207,16.690000000153304
194.597964,1,0,0,0,1523.68566,20.280000000184373
194.797962,1,0,0,0,1523.68396,18.58000000015636
194.99796,1,0,0,0,1523.68207,16.690000000153304
195.197958,1,0,0,0,1523.68585,20.470000000159416
195.397956,1,0,0,0,1523.68755,22.17000000018743
195.597954,1,0,0,0,1523.68396,18.58000000015636
195.797951,1,0,0,0,1523.68755,22.17000000018743
195.99795,1,0,0,0,1523.68566,20.280000000184373
196.197947,1,0,0,0,1523.68736,21.97999999998501
196.397945,1,0,0,0,1523.68566,20.280000000184373
196.597943,1,0,0,0,1523.68396,18.58000000015636
196.797941,1,0,0,0,1523.68585,20.470000000159416
196.997939,1,0,0,0,1523.68396,18.58000000015636
197.197937,1,0,0,0,1523.68566,20.280000000184373
197.397935,1,0,0,0,1523.68566,20.280000000184373
197.597933,1,0,0,0,1523.68566,20.280000000184373
197.797931,1,0,0,0,1523.68736,21.97999999998501
197.997929,1,0,0,0,1523.68566,20.280000000184373
198.197927,1,0,0,0,1523.68585,20.470000000159416
198.397924,1,0,0,0,1523.68566,20.280000000184373
198.597922,1,0,0,0,1523.68736,21.97999999998501
198.79792,1,0,0,0,1523.68566,20.280000000184373
198.997918,1,0,0,0,1523.68377,18.390000000181317
199.197916,1,0,0,0,1523.68566,20.280000000184373
199.397914,1,0,0,0,1523.68566,20.280000000184373
